3776508:
 num     #instances         #bytes  class name (module)
2079:             1             24  rewrite_clj.node.protocols$eval1180$fn__1214$G__1161__1219
2080:             1             24  rewrite_clj.node.protocols$eval1180$fn__1225$G__1163__1230
2081:             1             24  rewrite_clj.node.protocols$eval1180$fn__1236$G__1167__1243
2082:             1             24  rewrite_clj.node.protocols$eval1291$fn__1292$G__1280__1299
2083:             1             24  rewrite_clj.node.protocols$eval1291$fn__1305$G__1276__1310
2084:             1             24  rewrite_clj.node.protocols$eval1291$fn__1316$G__1278__1321
2085:             1             24  rewrite_clj.node.protocols$eval1291$fn__1327$G__1282__1332
2086:             1             24  rewrite_clj.node.protocols$eval1366$fn__1367$G__1357__1372
2087:             1             24  rewrite_clj.node.protocols$eval1394$fn__1395$G__1383__1402
2088:             1             24  rewrite_clj.node.protocols$eval1394$fn__1408$G__1385__1413
2089:             1             24  rewrite_clj.node.seq$eval3197$list_node__3200
2090:             1             24  rewrite_clj.node.seq$eval3206$map_node__3209
2091:             1             24  rewrite_clj.node.whitespace$eval2817$comma_separated__2818
2092:             1             24  rewrite_clj.node.whitespace$eval2823$line_separated__2824
2093:             1             24  rewrite_clj.node.whitespace$eval2827$space_separated__2828
2094:             1             24  sci.impl.deftype$eval6193$fn__6194$G__6184__6201
2095:             1             24  sci.impl.load$eval7716$load_lib__7717
2096:             1             24  sci.impl.records$eval6581$fn__6582$G__6572__6589
2097:             1             24  sci.impl.types$eval5460$fn__5461$G__5449__5468
2098:             1             24  sci.impl.types$eval5460$fn__5474$G__5451__5479
2099:             1             24  sci.impl.types$eval5509$fn__5510$G__5500__5519
2100:             1             24  sci.impl.types$eval5509$fn__5525$G__5498__5530
2101:             1             24  sci.impl.types$eval5564$fn__5565$G__5555__5570
2102:             1             24  sci.impl.types$eval5594$fn__5595$G__5585__5604
2103:             1             24  sci.impl.types$eval5636$fn__5637$G__5627__5642
2104:             1             24  sci.impl.vars$eval5732$fn__5733$G__5717__5738
2105:             1             24  sci.impl.vars$eval5732$fn__5744$G__5723__5749
2106:             1             24  sci.impl.vars$eval5732$fn__5755$G__5719__5760
2107:             1             24  sci.impl.vars$eval5732$fn__5766$G__5721__5773
2108:             1             24  sci.impl.vars$eval5732$fn__5779$G__5715__5784
2109:             1             24  sci.impl.vars$eval5732$fn__5790$G__5711__5797
2110:             1             24  sci.impl.vars$eval5732$fn__5803$G__5713__5808
2111:             1             24  sci.impl.vars$eval5828$fn__5829$G__5819__5834
2112:             1             24  sci.impl.vars.Frame
2113:             1             24  sci.impl.vars.proxy$java.lang.ThreadLocal$ff19274a
2114:             1             24  sun.management.RuntimeImpl (java.management@21.0.11)
2115:             1             24  sun.management.VMManagementImpl (java.management@21.0.11)
2116:             1             24  sun.net.sdp.SdpProvider (java.base@21.0.11)
2117:             1             24  sun.nio.ch.Util$BufferCache (java.base@21.0.11)
2118:             1             24  sun.nio.cs.ISO_8859_1 (java.base@21.0.11)
2119:             1             24  sun.nio.cs.StandardCharsets (java.base@21.0.11)
2120:             1             24  sun.nio.cs.US_ASCII (java.base@21.0.11)
2121:             1             24  sun.nio.cs.UTF_16 (java.base@21.0.11)
2122:             1             24  sun.nio.cs.UTF_16BE (java.base@21.0.11)
2123:             1             24  sun.nio.cs.UTF_16LE (java.base@21.0.11)
2124:             1             24  sun.nio.cs.UTF_8 (java.base@21.0.11)
2125:             1             24  sun.nio.fs.NativeBuffer$Deallocator (java.base@21.0.11)
2126:             1             24  sun.reflect.annotation.AnnotationParser$$Lambda/0x000075b379440cc8 (java.base@21.0.11)
2127:             1             24  sun.reflect.generics.scope.ConstructorScope (java.base@21.0.11)
2128:             1             24  sun.security.action.GetPropertyAction (java.base@21.0.11)
2129:             1             24  sun.security.util.CryptoAlgorithmConstraints (java.base@21.0.11)
2130:             1             24  sun.util.cldr.CLDRCalendarDataProviderImpl (java.base@21.0.11)
2131:             1             24  sun.util.cldr.CLDRTimeZoneNameProviderImpl (java.base@21.0.11)
2132:             1             24  sun.util.locale.BaseLocale$Cache (java.base@21.0.11)
2133:             1             24  sun.util.locale.provider.BreakIteratorProviderImpl (java.base@21.0.11)
2134:             1             24  sun.util.locale.provider.CalendarDataProviderImpl (java.base@21.0.11)
2135:             1             24  sun.util.locale.provider.CalendarProviderImpl (java.base@21.0.11)
2136:             1             24  sun.util.locale.provider.CollatorProviderImpl (java.base@21.0.11)
2137:             1             24  sun.util.locale.provider.TimeZoneNameProviderImpl (java.base@21.0.11)
2138:             1             24  taoensso.encore$eval15942$as__QMARK_email__15943
2139:             1             24  taoensso.encore$eval15952$as_bool__16010
2140:             1             24  taoensso.encore$eval15952$as_email__15974
2141:             1             24  taoensso.encore$eval15952$as_float__15991
2142:             1             24  taoensso.encore$eval15952$as_int__15982
2143:             1             24  taoensso.encore$eval15952$as_kw__15971
2144:             1             24  taoensso.encore$eval15952$as_name__15962
2145:             1             24  taoensso.encore$eval15952$as_nat_float__15994
2146:             1             24  taoensso.encore$eval15952$as_nat_int__15985
2147:             1             24  taoensso.encore$eval15952$as_nblank__15953
2148:             1             24  taoensso.encore$eval15952$as_nblank_trim__15956
2149:             1             24  taoensso.encore$eval15952$as_nemail__15978
2150:             1             24  taoensso.encore$eval15952$as_nempty_str__15959
2151:             1             24  taoensso.encore$eval15952$as_nzero__15968
2152:             1             24  taoensso.encore$eval15952$as_pnum_BANG___16006
2153:             1             24  taoensso.encore$eval15952$as_pnum__16000
2154:             1             24  taoensso.encore$eval15952$as_pos_float__15997
2155:             1             24  taoensso.encore$eval15952$as_pos_int__15988
2156:             1             24  taoensso.encore$eval15952$as_qname__15965
2157:             1             24  taoensso.encore$eval15952$as_rnum_BANG___16008
2158:             1             24  taoensso.encore$eval15952$as_rnum__16003
2159:             1             24  taoensso.encore$eval16048$rsome__16054
2160:             1             24  taoensso.encore$eval16057$rsome_kv__16072
2161:             1             24  taoensso.encore$eval16075$rfirst__16080
2162:             1             24  taoensso.encore$eval16083$rf__16086
2163:             1             24  taoensso.encore$eval16083$rfirst_kv__16098
2164:             1             24  taoensso.encore$eval16101$revery_QMARK___16106
2165:             1             24  taoensso.encore$eval16109$revery_kv_QMARK___16122
2166:             1             24  taoensso.encore$eval16165$postwalk__16169
2167:             1             24  taoensso.encore$eval16406$merge_nx__16409
2168:             1             24  taoensso.encore$eval16668$format_inst__16669
2169:             1             24  taoensso.encore$eval16759$format_nsecs__16760
2170:             1             24  taoensso.encore$eval16778$input_str_BANG___16785
2171:             1             24  taoensso.encore$eval16925$ba__GT_hex_str__16928
2172:             1             24  taoensso.encore$eval16925$byte__GT_char_pair__16926
2173:             1             24  taoensso.encore$eval16933$hex_str__GT_ba__16940
2174:             1             24  taoensso.encore$eval16957$caching_satisfies_QMARK___16958
2175:             1             24  taoensso.encore$eval16965$_cas_BANG__QMARK___16966
2176:             1             24  taoensso.encore$eval16973$reset_in_BANG___16976
2177:             1             24  taoensso.encore$eval16973$reset_val_BANG___16978
2178:             1             24  taoensso.encore$eval16981$reset_in_BANG__QMARK___16984
2179:             1             24  taoensso.encore$eval16981$reset_val_BANG__QMARK___16986
2180:             1             24  taoensso.encore$eval17008$swap_in_BANG___17011
2181:             1             24  taoensso.encore$eval17008$swap_val_BANG___17013
2182:             1             24  taoensso.encore$eval17251$coerce_limit_spec__17266
2183:             1             24  taoensso.encore$eval17383$nil__GT_sentinel__17384
2184:             1             24  taoensso.encore$eval17383$reduce_top__17388
2185:             1             24  taoensso.encore$eval17383$sentinel__GT_nil__17386
2186:             1             24  taoensso.encore$eval17445$java_version__17446
2187:             1             24  taoensso.encore$eval17477$get_num_threads__17484
2188:             1             24  taoensso.encore$eval17477$perc__17480
2189:             1             24  taoensso.encore$eval17477$ratio__17482
2190:             1             24  taoensso.encore$eval17646$host_info__17649
2191:             1             24  taoensso.encore$eval17654$host_ip__17657
2192:             1             24  taoensso.encore$eval17662$hostname__17665
2193:             1             24  taoensso.encore$eval17671$prep_env_ids__17672
2194:             1             24  taoensso.encore$eval17694$get_env__17743
2195:             1             24  taoensso.encore$eval17865$fn__17866$G__17856__17875
2196:             1             24  taoensso.encore$eval17918$fn__17919$G__17901__17924
2197:             1             24  taoensso.encore$eval17918$fn__17930$G__17905__17935
2198:             1             24  taoensso.encore$eval17918$fn__17941$G__17909__17946
2199:             1             24  taoensso.encore$eval17918$fn__17952$G__17907__17957
2200:             1             24  taoensso.encore$eval17918$fn__17963$G__17899__17968
2201:             1             24  taoensso.encore$eval17918$fn__17974$G__17903__17979
2202:             1             24  taoensso.encore$eval18093$compile_ns_filter__18096
2203:             1             24  taoensso.encore$eval18317$swap_in_BANG__STAR___18320
2204:             1             24  taoensso.encore$eval18317$swap_val_BANG__STAR___18322
2205:             1             24  taoensso.encore$fn__17405$fn__17413
2206:             1             24  taoensso.encore$fn__17405$swap_BANG___17406
2207:             1             24  taoensso.encore$fn__17419$fn__17420
2208:             1             24  taoensso.encore$format_inst_fn$format_instant__16663
2209:             1             24  taoensso.timbre$eval19077$valid_level_QMARK___19081
2210:             1             24  taoensso.timbre$eval19077$valid_level__19083
