3797098:
 num     #instances         #bytes  class name (module)
6586:             1             16  rewrite_clj.zip$end_QMARK_
6587:             1             16  rewrite_clj.zip$find
6588:             1             16  rewrite_clj.zip$find_depth_first
6589:             1             16  rewrite_clj.zip$find_last_by_pos
6590:             1             16  rewrite_clj.zip$find_next
6591:             1             16  rewrite_clj.zip$find_next_depth_first
6592:             1             16  rewrite_clj.zip$find_next_tag
6593:             1             16  rewrite_clj.zip$find_next_token
6594:             1             16  rewrite_clj.zip$find_next_value
6595:             1             16  rewrite_clj.zip$find_tag
6596:             1             16  rewrite_clj.zip$find_tag_by_pos
6597:             1             16  rewrite_clj.zip$find_token
6598:             1             16  rewrite_clj.zip$find_value
6599:             1             16  rewrite_clj.zip$get
6600:             1             16  rewrite_clj.zip$insert_child
6601:             1             16  rewrite_clj.zip$insert_child_STAR_
6602:             1             16  rewrite_clj.zip$insert_left
6603:             1             16  rewrite_clj.zip$insert_left_STAR_
6604:             1             16  rewrite_clj.zip$insert_newline_left
6605:             1             16  rewrite_clj.zip$insert_newline_right
6606:             1             16  rewrite_clj.zip$insert_right
6607:             1             16  rewrite_clj.zip$insert_right_STAR_
6608:             1             16  rewrite_clj.zip$insert_space_left
6609:             1             16  rewrite_clj.zip$insert_space_right
6610:             1             16  rewrite_clj.zip$left
6611:             1             16  rewrite_clj.zip$left_STAR_
6612:             1             16  rewrite_clj.zip$leftmost
6613:             1             16  rewrite_clj.zip$leftmost_QMARK_
6614:             1             16  rewrite_clj.zip$leftmost_STAR_
6615:             1             16  rewrite_clj.zip$length
6616:             1             16  rewrite_clj.zip$linebreak_QMARK_
6617:             1             16  rewrite_clj.zip$list_QMARK_
6618:             1             16  rewrite_clj.zip$map
6619:             1             16  rewrite_clj.zip$map_QMARK_
6620:             1             16  rewrite_clj.zip$map_keys
6621:             1             16  rewrite_clj.zip$map_vals
6622:             1             16  rewrite_clj.zip$namespaced_map_QMARK_
6623:             1             16  rewrite_clj.zip$next
6624:             1             16  rewrite_clj.zip$next_STAR_
6625:             1             16  rewrite_clj.zip$node
6626:             1             16  rewrite_clj.zip$of_file
6627:             1             16  rewrite_clj.zip$of_file_STAR_
6628:             1             16  rewrite_clj.zip$of_node
6629:             1             16  rewrite_clj.zip$of_node_STAR_
6630:             1             16  rewrite_clj.zip$of_string
6631:             1             16  rewrite_clj.zip$of_string_STAR_
6632:             1             16  rewrite_clj.zip$position
6633:             1             16  rewrite_clj.zip$position_span
6634:             1             16  rewrite_clj.zip$postwalk
6635:             1             16  rewrite_clj.zip$prefix
6636:             1             16  rewrite_clj.zip$prepend_newline
6637:             1             16  rewrite_clj.zip$prepend_space
6638:             1             16  rewrite_clj.zip$prev
6639:             1             16  rewrite_clj.zip$prev_STAR_
6640:             1             16  rewrite_clj.zip$prewalk
6641:             1             16  rewrite_clj.zip$print
6642:             1             16  rewrite_clj.zip$print_root
6643:             1             16  rewrite_clj.zip$reapply_context
6644:             1             16  rewrite_clj.zip$remove
6645:             1             16  rewrite_clj.zip$remove_STAR_
6646:             1             16  rewrite_clj.zip$remove_preserve_newline
6647:             1             16  rewrite_clj.zip$replace
6648:             1             16  rewrite_clj.zip$replace_STAR_
6649:             1             16  rewrite_clj.zip$right
6650:             1             16  rewrite_clj.zip$right_STAR_
6651:             1             16  rewrite_clj.zip$rightmost
6652:             1             16  rewrite_clj.zip$rightmost_QMARK_
6653:             1             16  rewrite_clj.zip$rightmost_STAR_
6654:             1             16  rewrite_clj.zip$root
6655:             1             16  rewrite_clj.zip$root_string
6656:             1             16  rewrite_clj.zip$seq_QMARK_
6657:             1             16  rewrite_clj.zip$set_QMARK_
6658:             1             16  rewrite_clj.zip$sexpr
6659:             1             16  rewrite_clj.zip$sexpr_able_QMARK_
6660:             1             16  rewrite_clj.zip$skip
6661:             1             16  rewrite_clj.zip$skip_whitespace
6662:             1             16  rewrite_clj.zip$skip_whitespace_left
6663:             1             16  rewrite_clj.zip$splice
6664:             1             16  rewrite_clj.zip$string
6665:             1             16  rewrite_clj.zip$subedit__GT_
6666:             1             16  rewrite_clj.zip$subedit__GT__GT_
6667:             1             16  rewrite_clj.zip$subedit_node
6668:             1             16  rewrite_clj.zip$subzip
6669:             1             16  rewrite_clj.zip$suffix
6670:             1             16  rewrite_clj.zip$tag
6671:             1             16  rewrite_clj.zip$up
6672:             1             16  rewrite_clj.zip$up_STAR_
6673:             1             16  rewrite_clj.zip$value
6674:             1             16  rewrite_clj.zip$vector_QMARK_
6675:             1             16  rewrite_clj.zip$whitespace_QMARK_
6676:             1             16  rewrite_clj.zip$whitespace_or_comment_QMARK_
6677:             1             16  rewrite_clj.zip.base$__GT_root_string
6678:             1             16  rewrite_clj.zip.base$__GT_string
6679:             1             16  rewrite_clj.zip.base$child_sexprs
6680:             1             16  rewrite_clj.zip.base$edn
6681:             1             16  rewrite_clj.zip.base$edn_STAR_
6682:             1             16  rewrite_clj.zip.base$length
6683:             1             16  rewrite_clj.zip.base$of_file
6684:             1             16  rewrite_clj.zip.base$of_file_STAR_
6685:             1             16  rewrite_clj.zip.base$of_node
6686:             1             16  rewrite_clj.zip.base$of_node_STAR_
6687:             1             16  rewrite_clj.zip.base$of_string
6688:             1             16  rewrite_clj.zip.base$of_string_STAR_
6689:             1             16  rewrite_clj.zip.base$print
6690:             1             16  rewrite_clj.zip.base$print_BANG_
6691:             1             16  rewrite_clj.zip.base$print_root
6692:             1             16  rewrite_clj.zip.base$root_string
6693:             1             16  rewrite_clj.zip.base$sexpr
6694:             1             16  rewrite_clj.zip.base$sexpr_able_QMARK_
6695:             1             16  rewrite_clj.zip.base$string
6696:             1             16  rewrite_clj.zip.base$tag
6697:             1             16  rewrite_clj.zip.base$value
6698:             1             16  rewrite_clj.zip.context$is_map_key_QMARK_
6699:             1             16  rewrite_clj.zip.context$reapply_context
6700:             1             16  rewrite_clj.zip.editz$edit
6701:             1             16  rewrite_clj.zip.editz$edit_multi_line
6702:             1             16  rewrite_clj.zip.editz$edit_token
6703:             1             16  rewrite_clj.zip.editz$node_editor
6704:             1             16  rewrite_clj.zip.editz$prefix
6705:             1             16  rewrite_clj.zip.editz$replace
6706:             1             16  rewrite_clj.zip.editz$splice
6707:             1             16  rewrite_clj.zip.editz$suffix
6708:             1             16  rewrite_clj.zip.findz$find
6709:             1             16  rewrite_clj.zip.findz$find_depth_first
6710:             1             16  rewrite_clj.zip.findz$find_last_by_pos
6711:             1             16  rewrite_clj.zip.findz$find_next
6712:             1             16  rewrite_clj.zip.findz$find_next_depth_first
6713:             1             16  rewrite_clj.zip.findz$find_next_tag
6714:             1             16  rewrite_clj.zip.findz$find_next_token
6715:             1             16  rewrite_clj.zip.findz$find_next_value
6716:             1             16  rewrite_clj.zip.findz$find_tag
6717:             1             16  rewrite_clj.zip.findz$find_tag_by_pos
6718:             1             16  rewrite_clj.zip.findz$find_token
6719:             1             16  rewrite_clj.zip.findz$find_value
6720:             1             16  rewrite_clj.zip.findz$pos_as_map
6721:             1             16  rewrite_clj.zip.findz$pos_as_vec
6722:             1             16  rewrite_clj.zip.findz$position_in_range_QMARK_
6723:             1             16  rewrite_clj.zip.findz$tag_predicate
6724:             1             16  rewrite_clj.zip.insert$append_child
6725:             1             16  rewrite_clj.zip.insert$ends_with_ws_QMARK_
6726:             1             16  rewrite_clj.zip.insert$insert_child
6727:             1             16  rewrite_clj.zip.insert$insert_left
6728:             1             16  rewrite_clj.zip.insert$insert_right
6729:             1             16  rewrite_clj.zip.insert$starts_with_ws_QMARK_
6730:             1             16  rewrite_clj.zip.move$down
6731:             1             16  rewrite_clj.zip.move$end_QMARK_
6732:             1             16  rewrite_clj.zip.move$left
6733:             1             16  rewrite_clj.zip.move$leftmost
6734:             1             16  rewrite_clj.zip.move$leftmost_QMARK_
6735:             1             16  rewrite_clj.zip.move$next
6736:             1             16  rewrite_clj.zip.move$prev
6737:             1             16  rewrite_clj.zip.move$right
6738:             1             16  rewrite_clj.zip.move$rightmost
6739:             1             16  rewrite_clj.zip.move$rightmost_QMARK_
6740:             1             16  rewrite_clj.zip.move$up
6741:             1             16  rewrite_clj.zip.options$get_opts
6742:             1             16  rewrite_clj.zip.options$set_opts
6743:             1             16  rewrite_clj.zip.removez$has_trailing_linebreak_at_eoi_QMARK_
6744:             1             16  rewrite_clj.zip.removez$left_ws_trim
6745:             1             16  rewrite_clj.zip.removez$node_depth
6746:             1             16  rewrite_clj.zip.removez$remove
6747:             1             16  rewrite_clj.zip.removez$remove_and_move_left
6748:             1             16  rewrite_clj.zip.removez$remove_preserve_newline
6749:             1             16  rewrite_clj.zip.removez$remove_with_trim
6750:             1             16  rewrite_clj.zip.removez$right_ws_trim
6751:             1             16  rewrite_clj.zip.removez$right_ws_trim_keep_trailing_linebreak
6752:             1             16  rewrite_clj.zip.seqz$assoc
6753:             1             16  rewrite_clj.zip.seqz$container_loc
6754:             1             16  rewrite_clj.zip.seqz$get
6755:             1             16  rewrite_clj.zip.seqz$list_QMARK_
6756:             1             16  rewrite_clj.zip.seqz$map
6757:             1             16  rewrite_clj.zip.seqz$map_QMARK_
6758:             1             16  rewrite_clj.zip.seqz$map_keys
6759:             1             16  rewrite_clj.zip.seqz$map_keys_STAR_
6760:             1             16  rewrite_clj.zip.seqz$map_loc
6761:             1             16  rewrite_clj.zip.seqz$map_seq
6762:             1             16  rewrite_clj.zip.seqz$map_vals
6763:             1             16  rewrite_clj.zip.seqz$map_vals_STAR_
6764:             1             16  rewrite_clj.zip.seqz$namespaced_map_QMARK_
6765:             1             16  rewrite_clj.zip.seqz$seq_QMARK_
6766:             1             16  rewrite_clj.zip.seqz$set_QMARK_
6767:             1             16  rewrite_clj.zip.seqz$vector_QMARK_
6768:             1             16  rewrite_clj.zip.subedit$edit__GT_
6769:             1             16  rewrite_clj.zip.subedit$edit__GT__GT_
6770:             1             16  rewrite_clj.zip.subedit$edit_node
6771:             1             16  rewrite_clj.zip.subedit$move_step
6772:             1             16  rewrite_clj.zip.subedit$move_to
6773:             1             16  rewrite_clj.zip.subedit$path
6774:             1             16  rewrite_clj.zip.subedit$subedit__GT_
6775:             1             16  rewrite_clj.zip.subedit$subedit__GT__GT_
6776:             1             16  rewrite_clj.zip.subedit$subedit_node
6777:             1             16  rewrite_clj.zip.subedit$subzip
6778:             1             16  rewrite_clj.zip.walk$downmost
6779:             1             16  rewrite_clj.zip.walk$postwalk
6780:             1             16  rewrite_clj.zip.walk$postwalk_subtree
6781:             1             16  rewrite_clj.zip.walk$prewalk
6782:             1             16  rewrite_clj.zip.walk$prewalk_subtree
6783:             1             16  rewrite_clj.zip.walk$process_loc
6784:             1             16  rewrite_clj.zip.whitespace$append_newline
6785:             1             16  rewrite_clj.zip.whitespace$append_space
6786:             1             16  rewrite_clj.zip.whitespace$comment_QMARK_
6787:             1             16  rewrite_clj.zip.whitespace$insert_newline_left
6788:             1             16  rewrite_clj.zip.whitespace$insert_newline_right
6789:             1             16  rewrite_clj.zip.whitespace$insert_space_left
6790:             1             16  rewrite_clj.zip.whitespace$insert_space_right
6791:             1             16  rewrite_clj.zip.whitespace$linebreak_QMARK_
6792:             1             16  rewrite_clj.zip.whitespace$prepend_newline
6793:             1             16  rewrite_clj.zip.whitespace$prepend_space
6794:             1             16  rewrite_clj.zip.whitespace$skip
6795:             1             16  rewrite_clj.zip.whitespace$skip_whitespace
6796:             1             16  rewrite_clj.zip.whitespace$skip_whitespace_left
6797:             1             16  rewrite_clj.zip.whitespace$whitespace_QMARK_
6798:             1             16  rewrite_clj.zip.whitespace$whitespace_not_linebreak_QMARK_
6799:             1             16  rewrite_clj.zip.whitespace$whitespace_or_comment_QMARK_
6800:             1             16  sci.core$_copy_ns
6801:             1             16  sci.core$add_class_BANG_
6802:             1             16  sci.core$add_import_BANG_
6803:             1             16  sci.core$add_namespace_BANG_
6804:             1             16  sci.core$all_ns
6805:             1             16  sci.core$alter_var_root
6806:             1             16  sci.core$binding
6807:             1             16  sci.core$copy_ns
6808:             1             16  sci.core$copy_var
6809:             1             16  sci.core$copy_var_STAR_
6810:             1             16  sci.core$create_ns
6811:             1             16  sci.core$enable_unrestricted_access_BANG_
6812:             1             16  sci.core$eval_form
6813:             1             16  sci.core$eval_string
6814:             1             16  sci.core$eval_string_PLUS_
6815:             1             16  sci.core$eval_string_STAR_
6816:             1             16  sci.core$exclude_when_meta
6817:             1             16  sci.core$find_ns
6818:             1             16  sci.core$fork
6819:             1             16  sci.core$format_stacktrace
6820:             1             16  sci.core$future
6821:             1             16  sci.core$get_column_number
6822:             1             16  sci.core$get_line_number
6823:             1             16  sci.core$init
6824:             1             16  sci.core$intern
6825:             1             16  sci.core$merge_opts
6826:             1             16  sci.core$meta_fn
6827:             1             16  sci.core$new_dynamic_var
6828:             1             16  sci.core$new_macro_var
6829:             1             16  sci.core$new_var
6830:             1             16  sci.core$normalize_meta
6831:             1             16  sci.core$ns_name
6832:             1             16  sci.core$parse_next
6833:             1             16  sci.core$parse_next_PLUS_string
6834:             1             16  sci.core$parse_string
6835:             1             16  sci.core$pmap
6836:             1             16  sci.core$process_publics
6837:             1             16  sci.core$reader
6838:             1             16  sci.core$resolve
6839:             1             16  sci.core$set_BANG_
6840:             1             16  sci.core$source_reader
6841:             1             16  sci.core$stacktrace
6842:             1             16  sci.core$var__GT_symbol
6843:             1             16  sci.core$with_bindings
6844:             1             16  sci.core$with_in_str
6845:             1             16  sci.core$with_out_str
6846:             1             16  sci.ctx_store$get_ctx
6847:             1             16  sci.ctx_store$reset_ctx_BANG_
6848:             1             16  sci.ctx_store$swap_ctx_BANG_
6849:             1             16  sci.ctx_store$with_ctx
6850:             1             16  sci.impl.analyzer$analyze
6851:             1             16  sci.impl.analyzer$analyze_call
6852:             1             16  sci.impl.analyzer$analyze_case_STAR_
6853:             1             16  sci.impl.analyzer$analyze_children
6854:             1             16  sci.impl.analyzer$analyze_children_tail
6855:             1             16  sci.impl.analyzer$analyze_def
6856:             1             16  sci.impl.analyzer$analyze_dot
6857:             1             16  sci.impl.analyzer$analyze_fn_STAR_
6858:             1             16  sci.impl.analyzer$analyze_import
6859:             1             16  sci.impl.analyzer$analyze_interop
6860:             1             16  sci.impl.analyzer$analyze_lazy_seq
6861:             1             16  sci.impl.analyzer$analyze_let_STAR_
6862:             1             16  sci.impl.analyzer$analyze_loop_STAR_
6863:             1             16  sci.impl.analyzer$analyze_map
6864:             1             16  sci.impl.analyzer$analyze_new
6865:             1             16  sci.impl.analyzer$analyze_ns_form
6866:             1             16  sci.impl.analyzer$analyze_quote
6867:             1             16  sci.impl.analyzer$analyze_set_BANG_
6868:             1             16  sci.impl.analyzer$analyze_throw
6869:             1             16  sci.impl.analyzer$analyze_try
6870:             1             16  sci.impl.analyzer$analyze_var
6871:             1             16  sci.impl.analyzer$analyze_vec_or_set
6872:             1             16  sci.impl.analyzer$analyzed_fn_meta
6873:             1             16  sci.impl.analyzer$constant_node_QMARK_
6874:             1             16  sci.impl.analyzer$dispatch_special
6875:             1             16  sci.impl.analyzer$eval8029$__GT_FnBody__8059
6876:             1             16  sci.impl.analyzer$eval8029$map__GT_FnBody__8061
6877:             1             16  sci.impl.analyzer$expand_constructor
6878:             1             16  sci.impl.analyzer$expand_dot_STAR_
6879:             1             16  sci.impl.analyzer$expand_dot_STAR__STAR_
6880:             1             16  sci.impl.analyzer$expand_fn_args_PLUS_body
6881:             1             16  sci.impl.analyzer$gen_return_binding_call
6882:             1             16  sci.impl.analyzer$gen_return_call
6883:             1             16  sci.impl.analyzer$gen_return_recur
6884:             1             16  sci.impl.analyzer$init_var_BANG_
6885:             1             16  sci.impl.analyzer$invoke_constructor_node
6886:             1             16  sci.impl.analyzer$macroexpand
6887:             1             16  sci.impl.analyzer$macroexpand_1
6888:             1             16  sci.impl.analyzer$map_fn
6889:             1             16  sci.impl.analyzer$multi_arity_fn_body
6890:             1             16  sci.impl.analyzer$recur_target
6891:             1             16  sci.impl.analyzer$recur_target_QMARK_
6892:             1             16  sci.impl.analyzer$return_and
6893:             1             16  sci.impl.analyzer$return_binding_call
6894:             1             16  sci.impl.analyzer$return_call
6895:             1             16  sci.impl.analyzer$return_do
6896:             1             16  sci.impl.analyzer$return_if
6897:             1             16  sci.impl.analyzer$return_map
6898:             1             16  sci.impl.analyzer$return_ns_op
6899:             1             16  sci.impl.analyzer$return_or
6900:             1             16  sci.impl.analyzer$return_recur
6901:             1             16  sci.impl.analyzer$single_arity_fn
6902:             1             16  sci.impl.analyzer$throw_error_with_location
6903:             1             16  sci.impl.analyzer$unwrap_children
6904:             1             16  sci.impl.analyzer$update_parents
6905:             1             16  sci.impl.analyzer$with_recur_target
6906:             1             16  sci.impl.analyzer$with_top_level_loc
6907:             1             16  sci.impl.analyzer$without_recur_target
6908:             1             16  sci.impl.callstack$clean_ns
6909:             1             16  sci.impl.callstack$expr__GT_data
6910:             1             16  sci.impl.callstack$format_stacktrace
6911:             1             16  sci.impl.callstack$right_pad
6912:             1             16  sci.impl.callstack$sci_ns_name
6913:             1             16  sci.impl.callstack$select
6914:             1             16  sci.impl.callstack$stacktrace
6915:             1             16  sci.impl.cljs$require_cljs_analyzer_api
6916:             1             16  sci.impl.cljs$when_not_var_exists
6917:             1             16  sci.impl.copy_vars$avoid_method_too_large
6918:             1             16  sci.impl.copy_vars$copy_core_var
6919:             1             16  sci.impl.copy_vars$copy_var
6920:             1             16  sci.impl.copy_vars$core_sym
6921:             1             16  sci.impl.copy_vars$dequote
6922:             1             16  sci.impl.copy_vars$ensure_quote
6923:             1             16  sci.impl.copy_vars$macrofy
6924:             1             16  sci.impl.copy_vars$macrofy_STAR_
6925:             1             16  sci.impl.copy_vars$new_var
6926:             1             16  sci.impl.copy_vars$var_meta
6927:             1             16  sci.impl.core_protocols$compare_and_set_BANG__STAR_
6928:             1             16  sci.impl.core_protocols$deref_STAR_
6929:             1             16  sci.impl.core_protocols$eval8794$fn__8795
6930:             1             16  sci.impl.core_protocols$eval8821$fn__8822
6931:             1             16  sci.impl.core_protocols$eval8825$fn__8826
6932:             1             16  sci.impl.core_protocols$eval8829$fn__8830
6933:             1             16  sci.impl.core_protocols$eval8833$fn__8834
6934:             1             16  sci.impl.core_protocols$eval8837$fn__8838
6935:             1             16  sci.impl.core_protocols$fn__8798
6936:             1             16  sci.impl.core_protocols$fn__8841
6937:             1             16  sci.impl.core_protocols$fn__8843
6938:             1             16  sci.impl.core_protocols$fn__8845
6939:             1             16  sci.impl.core_protocols$fn__8847
6940:             1             16  sci.impl.core_protocols$fn__8849
6941:             1             16  sci.impl.core_protocols$reset_BANG__STAR_
6942:             1             16  sci.impl.core_protocols$reset_vals_BANG__STAR_
6943:             1             16  sci.impl.core_protocols$swap_BANG__STAR_
6944:             1             16  sci.impl.core_protocols$swap_vals_BANG__STAR_
6945:             1             16  sci.impl.deftype$__GT_type_impl
6946:             1             16  sci.impl.deftype$assert_no_jvm_interface
6947:             1             16  sci.impl.deftype$clojure_str
6948:             1             16  sci.impl.deftype$deftype
6949:             1             16  sci.impl.deftype$eval6169$fn__6170
6950:             1             16  sci.impl.deftype$eval6173$fn__6174
6951:             1             16  sci.impl.deftype$eval6179$fn__6180
6952:             1             16  sci.impl.deftype$eval6193$fn__6194
6953:             1             16  sci.impl.deftype$eval6193$fn__6194$G__6185__6197
6954:             1             16  sci.impl.deftype$eval6212$__GT_SciType__6216
6955:             1             16  sci.impl.deftype$eval6220$fn__6221
6956:             1             16  sci.impl.deftype$hex_hash
6957:             1             16  sci.impl.destructure$destructure
6958:             1             16  sci.impl.destructure$destructure_STAR_
6959:             1             16  sci.impl.doseq_macro$assert_args
6960:             1             16  sci.impl.doseq_macro$expand_doseq
6961:             1             16  sci.impl.evaluator$def_fn_call
6962:             1             16  sci.impl.evaluator$eval6907$fn__6908
6963:             1             16  sci.impl.evaluator$eval6911$fn__6912
6964:             1             16  sci.impl.evaluator$eval6915$fn__6916
6965:             1             16  sci.impl.evaluator$eval6919$fn__6920
6966:             1             16  sci.impl.evaluator$eval6923$fn__6924
6967:             1             16  sci.impl.evaluator$eval6927$fn__6928
6968:             1             16  sci.impl.evaluator$eval6931$fn__6932
6969:             1             16  sci.impl.evaluator$eval6935$fn__6936
6970:             1             16  sci.impl.evaluator$eval6939$fn__6940
6971:             1             16  sci.impl.evaluator$eval_case
6972:             1             16  sci.impl.evaluator$eval_def
6973:             1             16  sci.impl.evaluator$eval_import
6974:             1             16  sci.impl.evaluator$eval_instance_method_invocation
6975:             1             16  sci.impl.evaluator$eval_resolve
6976:             1             16  sci.impl.evaluator$eval_try
6977:             1             16  sci.impl.evaluator$fn_call
6978:             1             16  sci.impl.evaluator$get_from_type
6979:             1             16  sci.impl.evaluator$resolve_symbol
6980:             1             16  sci.impl.faster$assoc_3
6981:             1             16  sci.impl.faster$deref_1
6982:             1             16  sci.impl.faster$get_2
6983:             1             16  sci.impl.faster$nth_2
6984:             1             16  sci.impl.fns$defmacro_STAR_
6985:             1             16  sci.impl.fns$defn_STAR_
6986:             1             16  sci.impl.fns$fn_STAR__STAR_
6987:             1             16  sci.impl.fns$fn_arity_map
6988:             1             16  sci.impl.fns$fun
6989:             1             16  sci.impl.fns$gen_fn
6990:             1             16  sci.impl.fns$lookup_by_arity
6991:             1             16  sci.impl.fns$maybe_destructured
6992:             1             16  sci.impl.fns$sigs
6993:             1             16  sci.impl.for_macro$assert_args
6994:             1             16  sci.impl.for_macro$expand_for
6995:             1             16  sci.impl.hierarchies$__GT_tag
6996:             1             16  sci.impl.hierarchies$ancestors_STAR_
6997:             1             16  sci.impl.hierarchies$derive_STAR_
6998:             1             16  sci.impl.hierarchies$descendants_STAR_
6999:             1             16  sci.impl.hierarchies$global_hierarchy
7000:             1             16  sci.impl.hierarchies$isa_QMARK__STAR_
7001:             1             16  sci.impl.hierarchies$parents_STAR_
7002:             1             16  sci.impl.hierarchies$underive_STAR_
7003:             1             16  sci.impl.interop$fn__6303
7004:             1             16  sci.impl.interop$fully_qualify_class
7005:             1             16  sci.impl.interop$get_static_field
7006:             1             16  sci.impl.interop$invoke_constructor
7007:             1             16  sci.impl.interop$invoke_instance_field
7008:             1             16  sci.impl.interop$invoke_instance_method
7009:             1             16  sci.impl.interop$invoke_static_method
7010:             1             16  sci.impl.interop$meth_cache
7011:             1             16  sci.impl.interop$resolve_array_class
7012:             1             16  sci.impl.interop$resolve_class
7013:             1             16  sci.impl.interop$resolve_class_opts
7014:             1             16  sci.impl.interop$resolve_type_hint
7015:             1             16  sci.impl.interpreter$eval_form
7016:             1             16  sci.impl.interpreter$eval_form_STAR_
7017:             1             16  sci.impl.interpreter$eval_string
7018:             1             16  sci.impl.interpreter$eval_string_STAR_
7019:             1             16  sci.impl.io$core_dynamic_var
7020:             1             16  sci.impl.io$flush
7021:             1             16  sci.impl.io$newline
7022:             1             16  sci.impl.io$pr
7023:             1             16  sci.impl.io$pr_on
7024:             1             16  sci.impl.io$pr_str
7025:             1             16  sci.impl.io$print
7026:             1             16  sci.impl.io$print_simple
7027:             1             16  sci.impl.io$print_str
7028:             1             16  sci.impl.io$printf
7029:             1             16  sci.impl.io$println
7030:             1             16  sci.impl.io$prn
7031:             1             16  sci.impl.io$prn_str
7032:             1             16  sci.impl.io$read_line
7033:             1             16  sci.impl.io$with_in_str
7034:             1             16  sci.impl.io$with_out_str
7035:             1             16  sci.impl.load$add_loaded_lib
7036:             1             16  sci.impl.load$eval_refer
7037:             1             16  sci.impl.load$eval_refer_STAR_
7038:             1             16  sci.impl.load$eval_refer_clojure
7039:             1             16  sci.impl.load$eval_require
7040:             1             16  sci.impl.load$eval_require_macros
7041:             1             16  sci.impl.load$eval_use
7042:             1             16  sci.impl.load$handle_refer_all
7043:             1             16  sci.impl.load$handle_require_libspec
7044:             1             16  sci.impl.load$handle_require_libspec_env
7045:             1             16  sci.impl.load$libspec_QMARK_
7046:             1             16  sci.impl.load$load_lib_STAR_
7047:             1             16  sci.impl.load$load_libs
7048:             1             16  sci.impl.load$prependss
7049:             1             16  sci.impl.macros$_QMARK_
7050:             1             16  sci.impl.macros$deftime
7051:             1             16  sci.impl.macros$usetime
7052:             1             16  sci.impl.multimethods$check_valid_options
7053:             1             16  sci.impl.multimethods$defmethod
7054:             1             16  sci.impl.multimethods$defmulti
7055:             1             16  sci.impl.multimethods$multi_fn_QMARK__impl
7056:             1             16  sci.impl.multimethods$multi_fn_add_method_impl
7057:             1             16  sci.impl.multimethods$multi_fn_impl
7058:             1             16  sci.impl.namespaces$__GT__GT__STAR_
7059:             1             16  sci.impl.namespaces$__GT__STAR_
7060:             1             16  sci.impl.namespaces$_add_loaded_lib
7061:             1             16  sci.impl.namespaces$_create_type
7062:             1             16  sci.impl.namespaces$_locking_impl
7063:             1             16  sci.impl.namespaces$amap_STAR_
7064:             1             16  sci.impl.namespaces$and_STAR_
7065:             1             16  sci.impl.namespaces$apply_template
7066:             1             16  sci.impl.namespaces$apropos
7067:             1             16  sci.impl.namespaces$areduce_STAR_
7068:             1             16  sci.impl.namespaces$as__GT__STAR_
7069:             1             16  sci.impl.namespaces$aset_STAR_
7070:             1             16  sci.impl.namespaces$assert_STAR_
7071:             1             16  sci.impl.namespaces$bound_fn_STAR_
7072:             1             16  sci.impl.namespaces$case_STAR__STAR_
7073:             1             16  sci.impl.namespaces$clean_ns
7074:             1             16  sci.impl.namespaces$clojure_version
7075:             1             16  sci.impl.namespaces$comment_STAR_
7076:             1             16  sci.impl.namespaces$cond_STAR_
7077:             1             16  sci.impl.namespaces$cond__GT__GT__STAR_
7078:             1             16  sci.impl.namespaces$cond__GT__STAR_
7079:             1             16  sci.impl.namespaces$condp_STAR_
7080:             1             16  sci.impl.namespaces$declare_STAR_
7081:             1             16  sci.impl.namespaces$defn__STAR_
7082:             1             16  sci.impl.namespaces$defonce_STAR_
7083:             1             16  sci.impl.namespaces$delay_STAR_
7084:             1             16  sci.impl.namespaces$demunge
7085:             1             16  sci.impl.namespaces$dir
7086:             1             16  sci.impl.namespaces$dir_fn
7087:             1             16  sci.impl.namespaces$do_template
7088:             1             16  sci.impl.namespaces$doc
7089:             1             16  sci.impl.namespaces$dotimes_STAR_
7090:             1             16  sci.impl.namespaces$doto_STAR_
7091:             1             16  sci.impl.namespaces$double_dot
7092:             1             16  sci.impl.namespaces$eval9366$fn__9367
7093:             1             16  sci.impl.namespaces$eval9366$reify__9369
7094:             1             16  sci.impl.namespaces$eval9374$fn__9375
7095:             1             16  sci.impl.namespaces$eval9374$reify__9377
7096:             1             16  sci.impl.namespaces$eval_STAR_
7097:             1             16  sci.impl.namespaces$find_doc
7098:             1             16  sci.impl.namespaces$fn__9437$fn__9438
7099:             1             16  sci.impl.namespaces$fn__9437$fn__9441
7100:             1             16  sci.impl.namespaces$fn__9437$fn__9443
7101:             1             16  sci.impl.namespaces$fn__9437$fn__9445
7102:             1             16  sci.impl.namespaces$fn__9507
7103:             1             16  sci.impl.namespaces$has_root_impl
7104:             1             16  sci.impl.namespaces$if_let_STAR_
7105:             1             16  sci.impl.namespaces$if_not_STAR_
7106:             1             16  sci.impl.namespaces$if_some_STAR_
7107:             1             16  sci.impl.namespaces$lazy_cat_STAR_
7108:             1             16  sci.impl.namespaces$lazy_seq_STAR_
7109:             1             16  sci.impl.namespaces$let_STAR__STAR_
7110:             1             16  sci.impl.namespaces$letfn_STAR_
7111:             1             16  sci.impl.namespaces$loaded_libs_STAR_
7112:             1             16  sci.impl.namespaces$loaded_libs_STAR__STAR_
7113:             1             16  sci.impl.namespaces$locking_STAR_
7114:             1             16  sci.impl.namespaces$loop_STAR__STAR_
7115:             1             16  sci.impl.namespaces$macroexpand_1_STAR_
7116:             1             16  sci.impl.namespaces$macroexpand_STAR_
7117:             1             16  sci.impl.namespaces$ns_STAR_
