index	elapsed_ms
1676	0.036833
1677	0.03
1678	0.028708
1679	0.032958
1680	0.030417
1681	0.031208
1682	0.028167
1683	0.035208
1684	0.0335
1685	0.107542
1686	0.039291
1687	0.033667
1688	0.032333
1689	0.02775
1690	0.032583
1691	0.030708
1692	0.030541
1693	0.029
1694	0.0295
1695	0.028791
1696	0.02825
1697	0.02975
1698	0.030708
1699	0.029458
1700	0.028833
1701	0.02925
1702	0.03
1703	0.028667
1704	0.029292
1705	0.03525
1706	0.030167
1707	0.029791
1708	0.032375
1709	0.03075
1710	0.024834
1711	0.031375
1712	0.106542
1713	0.037625
1714	0.037833
1715	0.029458
1716	0.036875
1717	0.031458
1718	0.028042
1719	0.029792
1720	0.028083
1721	0.031083
1722	0.028375
1723	0.029166
1724	0.02975
1725	0.028417
1726	0.029083
1727	0.028
1728	0.028833
1729	0.028417
1730	0.0295
1731	0.027709
1732	0.028916
1733	0.0265
1734	0.027917
1735	0.02925
1736	0.027667
1737	0.029459
1738	0.035583
1739	0.027083
1740	0.043209
1741	0.041459
1742	0.04
1743	0.034792
1744	0.036791
1745	0.03125
1746	0.0405
1747	0.03225
1748	0.031209
1749	0.03025
1750	0.032333
1751	0.031958
1752	0.030292
1753	0.030708
1754	0.032959
1755	0.033292
1756	0.029708
1757	0.031417
1758	0.030667
1759	0.029042
1760	0.0305
1761	0.031958
1762	0.033041
1763	0.030875
1764	0.046
1765	0.106917
1766	0.034334
1767	0.031333
1768	0.032375
1769	0.032209
1770	0.032833
1771	0.032666
1772	0.031459
1773	0.032417
1774	0.031792
1775	0.030208
1776	0.034834
1777	0.033125
1778	0.031875
1779	0.0295
1780	0.030959
1781	0.032916
1782	0.031292
1783	0.031416
1784	0.031
1785	0.030208
1786	0.033084
1787	0.031458
1788	0.032833
1789	0.031125
1790	0.031041
1791	0.031208
1792	0.030625
1793	0.030417
1794	0.031875
1795	0.03125
1796	0.031792
1797	0.032917
1798	0.030959
1799	0.031125
1800	0.031375
1801	0.033167
1802	0.031167
1803	0.030375
1804	0.030209
1805	0.031625
1806	0.032042
1807	0.032709
1808	0.030958
1809	0.029042
1810	0.033417
1811	0.03125
1812	0.03125
1813	0.0295
1814	0.031291
1815	0.032333
1816	0.030083
1817	0.030875
1818	0.031916
1819	0.031458
1820	0.032375
1821	0.032083
1822	0.031166
1823	0.031
1824	0.029625
1825	0.028875
1826	0.03125
1827	0.032083
1828	0.02975
1829	0.032625
1830	0.030791
1831	0.031958
1832	0.030209
1833	0.029917
1834	0.032625
1835	0.031
1836	0.029459
1837	0.032125
1838	0.029709
1839	0.032875
1840	0.031
1841	0.0305
1842	0.038667
1843	0.032083
1844	0.0295
1845	0.030125
1846	0.030375
1847	0.03275
1848	0.030375
1849	0.031375
1850	0.030584
1851	0.029875
1852	0.03075
1853	0.03
1854	0.040208
1855	0.03375
1856	0.031458
1857	0.031959
1858	0.032208
1859	0.031
1860	0.031167
1861	0.031459
1862	0.029708
1863	0.031875
1864	0.033375
1865	0.031667
1866	0.031083
1867	0.033667
1868	0.030041
1869	0.053875
1870	0.0315
1871	0.030459
1872	0.031875
1873	0.032
1874	0.033542
1875	0.030083
1876	0.03
